document	term	tfidf
elencoburl_84851845_policy_X1400	elettori	0.052824
elencoburl_84851845_policy_X1400	esame	0.040098
elencoburl_84851845_policy_X1400	esito	0.025798
elencoburl_84851845_policy_X1400	espresse	0.038774
elencoburl_84851845_policy_X1400	eugenio	0.041562
elencoburl_84851845_policy_X1400	fino	0.029794
elencoburl_84851845_policy_X1400	fusione	0.036454
elencoburl_84851845_policy_X1400	legge	0.016936
elencoburl_84851845_policy_X1400	lombardia	0.015925
elencoburl_84851845_policy_X1400	luce	0.038774
elencoburl_84851845_policy_X1400	luogo	0.038774
elencoburl_84851845_policy_X1400	mano	0.052824
elencoburl_84851845_policy_X1400	maria	0.027372
elencoburl_84851845_policy_X1400	mario	0.035425
elencoburl_84851845_policy_X1400	maroni	0.043197
elencoburl_84851845_policy_X1400	monte	0.038774
elencoburl_84851845_policy_X1400	motivazione	0.026303
elencoburl_84851845_policy_X1400	negativo	0.041562
elencoburl_84851845_policy_X1400	novembre	0.020501
elencoburl_84851845_policy_X1400	numero	0.014101
elencoburl_84851845_policy_X1400	onore	0.05682
elencoburl_84851845_policy_X1400	palese	0.052824
elencoburl_84851845_policy_X1400	passaggio	0.043197
elencoburl_84851845_policy_X1400	premessa	0.024384
elencoburl_84851845_policy_X1400	prendere	0.02853
elencoburl_84851845_policy_X1400	presidente	0.027372
elencoburl_84851845_policy_X1400	presidenza	0.035425
elencoburl_84851845_policy_X1400	preso	0.025798
elencoburl_84851845_policy_X1400	procedere	0.024384
elencoburl_84851845_policy_X1400	progetto	0.026303
elencoburl_84851845_policy_X1400	provincia	0.024384
elencoburl_84851845_policy_X1400	quaglini	0.047193
elencoburl_84851845_policy_X1400	raffaele	0.041562
elencoburl_84851845_policy_X1400	referendario	0.049725
elencoburl_84851845_policy_X1400	referendum	0.047193
elencoburl_84851845_policy_X1400	regionale	0.014983
elencoburl_84851845_policy_X1400	relazione	0.026827
elencoburl_84851845_policy_X1400	rispetto	0.023516
elencoburl_84851845_policy_X1400	rovetta	0.05682
elencoburl_84851845_policy_X1400	segretario	0.020501
elencoburl_84851845_policy_X1400	songavazzo	0.05682
elencoburl_84851845_policy_X1400	sopracitato	0.03357
elencoburl_84851845_policy_X1400	suddetto	0.026827
elencoburl_84851845_policy_X1400	totale	0.025311
elencoburl_84851845_policy_X1400	vedere	0.018604
elencoburl_84851845_policy_X1400	votanti	0.052824
elencoburl_84851845_policy_X1400	votazione	0.047193
elencoburl_84461524_policy_13887	albo	0.011717
elencoburl_84461524_policy_13887	alcun	0.012346
elencoburl_84461524_policy_13887	anagrafico	0.010725
elencoburl_84461524_policy_13887	andare	0.011717
elencoburl_84461524_policy_13887	attestante	0.012346
elencoburl_84461524_policy_13887	attinente	0.013115
elencoburl_84461524_policy_13887	attuatore	0.011185
elencoburl_84461524_policy_13887	avvicinamento	0.014107
elencoburl_84461524_policy_13887	busta	0.013115
elencoburl_84461524_policy_13887	caricare	0.012346
elencoburl_84461524_policy_13887	cifra	0.011185
elencoburl_84461524_policy_13887	civile	0.009627
elencoburl_84461524_policy_13887	completato	0.014107
elencoburl_84461524_policy_13887	concluso	0.013115
elencoburl_84461524_policy_13887	critero	0.014107
elencoburl_84461524_policy_13887	disoccupazione	0.013115
elencoburl_84461524_policy_13887	donna	0.012346
elencoburl_84461524_policy_13887	doti	0.014107
elencoburl_84461524_policy_13887	dove	0.010725
elencoburl_84461524_policy_13887	durante	0.009627
elencoburl_84461524_policy_13887	effettuate	0.014107
elencoburl_84461524_policy_13887	employment	0.013115
elencoburl_84461524_policy_13887	esecutivo	0.010319
elencoburl_84461524_policy_13887	espresse	0.009627
elencoburl_84461524_policy_13887	europa	0.010725
elencoburl_84461524_policy_13887	facoltà	0.010319
elencoburl_84461524_policy_13887	famiglia	0.011185
elencoburl_84461524_policy_13887	familiari	0.014107
elencoburl_84461524_policy_13887	fattura	0.011185
elencoburl_84461524_policy_13887	gefo	0.013115
elencoburl_84461524_policy_13887	giovane	0.010725
elencoburl_84461524_policy_13887	giovani	0.010725
elencoburl_84461524_policy_13887	giovanile	0.012346
elencoburl_84461524_policy_13887	impiegare	0.011717
elencoburl_84461524_policy_13887	imputazione	0.010725
elencoburl_84461524_policy_13887	inclusione	0.009955
elencoburl_84461524_policy_13887	inclusivo	0.012346
elencoburl_84461524_policy_13887	iniziative	0.011717
elencoburl_84461524_policy_13887	integralmente	0.009627
elencoburl_84461524_policy_13887	intelligente	0.011717
elencoburl_84461524_policy_13887	interrotto	0.014107
elencoburl_84461524_policy_13887	lavoratore	0.011717
elencoburl_84461524_policy_13887	leva	0.011717
elencoburl_84461524_policy_13887	libero	0.010319
elencoburl_84461524_policy_13887	lotta	0.011185
elencoburl_84461524_policy_13887	marina	0.011717
elencoburl_84461524_policy_13887	matucci	0.014107
elencoburl_84461524_policy_13887	militare	0.013115
elencoburl_84461524_policy_13887	moltiplicato	0.014107
elencoburl_84461524_policy_13887	mondo	0.012346
elencoburl_84461524_policy_13887	multipli	0.013115
elencoburl_84461524_policy_13887	nessuno	0.011717
elencoburl_84461524_policy_13887	normare	0.013115
elencoburl_84461524_policy_13887	obbligatoriamente	0.012346
elencoburl_84461524_policy_13887	obbligatorio	0.010319
elencoburl_84461524_policy_13887	occorrere	0.011185
elencoburl_84461524_policy_13887	occupazione	0.009627
elencoburl_84461524_policy_13887	operativi	0.011717
elencoburl_84461524_policy_13887	optare	0.012346
elencoburl_84461524_policy_13887	pagare	0.011717
elencoburl_84461524_policy_13887	paragrafo	0.009955
elencoburl_84461524_policy_13887	parametro	0.011185
elencoburl_84461524_policy_13887	parità	0.014107
elencoburl_84461524_policy_13887	parlamento	0.009627
elencoburl_84461524_policy_13887	partenariato	0.009627
elencoburl_84461524_policy_13887	passivo	0.009955
elencoburl_84461524_policy_13887	percorso	0.010319
elencoburl_84461524_policy_13887	persone	0.011185
elencoburl_84461524_policy_13887	prestare	0.011185
elencoburl_84461524_policy_13887	professionista	0.010725
elencoburl_84461524_policy_13887	raccomandazione	0.011717
elencoburl_84461524_policy_13887	ravvisata	0.012346
elencoburl_84461524_policy_13887	regolarmente	0.013115
elencoburl_84461524_policy_13887	reti	0.009627
elencoburl_84461524_policy_13887	riconoscere	0.010319
elencoburl_84461524_policy_13887	riconoscimento	0.010319
elencoburl_84461524_policy_13887	rimborso	0.010319
elencoburl_84461524_policy_13887	rinunciare	0.012346
elencoburl_84461524_policy_13887	rinunciatario	0.014107
elencoburl_84461524_policy_13887	scheda	0.009627
elencoburl_84461524_policy_13887	selezione	0.010319
elencoburl_84461524_policy_13887	solidarietà	0.013115
elencoburl_84461524_policy_13887	sospensione	0.011717
elencoburl_84461524_policy_13887	sostenere	0.009627
elencoburl_84461524_policy_13887	sostenuto	0.011717
elencoburl_84461524_policy_13887	sperimentale	0.009955
elencoburl_84461524_policy_13887	strategia	0.009955
elencoburl_84461524_policy_13887	subentrante	0.014107
elencoburl_84461524_policy_13887	subentro	0.012346
elencoburl_84461524_policy_13887	svolto	0.010725
elencoburl_84461524_policy_13887	tenuta	0.013115
elencoburl_84461524_policy_13887	tipo	0.009955
elencoburl_84461524_policy_13887	tività	0.013115
elencoburl_84461524_policy_13887	tutoraggio	0.013115
elencoburl_84461524_policy_13887	uguale	0.013115
elencoburl_84461524_policy_13887	uomo	0.011185
elencoburl_84461524_policy_13887	valenza	0.010725
elencoburl_84461524_policy_13887	volontariato	0.012346
elencoburl_84461524_policy_13887	volontario	0.011717
elencoburl_84461524_policy_13887	youth	0.013115
elencoburl_84851845_policy_X1401	alzata	0.055121
elencoburl_84851845_policy_X1401	articolo	0.016365
elencoburl_84851845_policy_X1401	assemblea	0.049245
elencoburl_84851845_policy_X1401	atto	0.015399
elencoburl_84851845_policy_X1401	avere	0.016118
elencoburl_84851845_policy_X1401	casalino	0.049245
elencoburl_84851845_policy_X1401	castiglione	0.05929
elencoburl_84851845_policy_X1401	cattaneo	0.043369
elencoburl_84851845_policy_X1401	coinvolto	0.045076
elencoburl_84851845_policy_X1401	commissione	0.032539
elencoburl_84851845_policy_X1401	comune	0.022117
elencoburl_84851845_policy_X1401	consigliere	0.047011
elencoburl_84851845_policy_X1401	consiglio	0.023686
elencoburl_84851845_policy_X1401	consiliare	0.047011
elencoburl_84851845_policy_X1401	consultazione	0.045076
elencoburl_84851845_policy_X1401	consultivo	0.051887
elencoburl_84851845_policy_X1401	daniela	0.045076
elencoburl_84851845_policy_X1401	data	0.020043
elencoburl_84851845_policy_X1401	delibera	0.029154
elencoburl_84851845_policy_X1401	deliberare	0.045076
elencoburl_84851845_policy_X1401	deliberazione	0.023686
elencoburl_84851845_policy_X1401	della	0.018229
elencoburl_84851845_policy_X1401	delle	0.027447
elencoburl_84851845_policy_X1401	dicembre	0.014939
elencoburl_84851845_policy_X1401	elettori	0.055121
elencoburl_84851845_policy_X1401	esame	0.041842
elencoburl_84851845_policy_X1401	esito	0.02692
elencoburl_84851845_policy_X1401	espresse	0.04046
elencoburl_84851845_policy_X1401	eugenio	0.043369
elencoburl_84851845_policy_X1401	fusione	0.038039
elencoburl_84851845_policy_X1401	legge	0.017672
elencoburl_84851845_policy_X1401	lombardia	0.016617
elencoburl_84851845_policy_X1401	luce	0.04046
elencoburl_84851845_policy_X1401	luogo	0.04046
elencoburl_84851845_policy_X1401	mano	0.055121
elencoburl_84851845_policy_X1401	mantova	0.041842
elencoburl_84851845_policy_X1401	maria	0.028562
elencoburl_84851845_policy_X1401	mario	0.036965
elencoburl_84851845_policy_X1401	maroni	0.045076
elencoburl_84851845_policy_X1401	motivazione	0.027447
elencoburl_84851845_policy_X1401	negativo	0.043369
elencoburl_84851845_policy_X1401	novembre	0.021393
elencoburl_84851845_policy_X1401	numero	0.014714
elencoburl_84851845_policy_X1401	palese	0.055121
elencoburl_84851845_policy_X1401	passaggio	0.045076
elencoburl_84851845_policy_X1401	premessa	0.025444
elencoburl_84851845_policy_X1401	prendere	0.02977
elencoburl_84851845_policy_X1401	presidente	0.028562
elencoburl_84851845_policy_X1401	presidenza	0.036965
elencoburl_84851845_policy_X1401	preso	0.02692
elencoburl_84851845_policy_X1401	procedere	0.025444
elencoburl_84851845_policy_X1401	progetto	0.027447
elencoburl_84851845_policy_X1401	provincia	0.025444
elencoburl_84851845_policy_X1401	quaglini	0.049245
elencoburl_84851845_policy_X1401	raffaele	0.043369
elencoburl_84851845_policy_X1401	referendario	0.051887
elencoburl_84851845_policy_X1401	referendum	0.049245
elencoburl_84851845_policy_X1401	regionale	0.015635
elencoburl_84851845_policy_X1401	relazione	0.027994
elencoburl_84851845_policy_X1401	rispetto	0.024538
elencoburl_84851845_policy_X1401	segretario	0.021393
elencoburl_84851845_policy_X1401	solferino	0.065167
elencoburl_84851845_policy_X1401	sopracitato	0.03503
elencoburl_84851845_policy_X1401	stiviere	0.05929
elencoburl_84851845_policy_X1401	suddetto	0.027994
elencoburl_84851845_policy_X1401	totale	0.026411
elencoburl_84851845_policy_X1401	vedere	0.019413
elencoburl_84851845_policy_X1401	votanti	0.055121
elencoburl_84851845_policy_X1401	votazione	0.049245
elencoburl_84851845_policy_X1398	affari	0.019306
elencoburl_84851845_policy_X1398	affermativa	0.025548
elencoburl_84851845_policy_X1398	affermativo	0.025548
elencoburl_84851845_policy_X1398	allegare	0.012188
elencoburl_84851845_policy_X1398	altresì	0.010354
elencoburl_84851845_policy_X1398	alzata	0.02161
elencoburl_84851845_policy_X1398	applicare	0.013064
elencoburl_84851845_policy_X1398	assemblea	0.019306
elencoburl_84851845_policy_X1398	assumere	0.012757
elencoburl_84851845_policy_X1398	assunzione	0.016404
elencoburl_84851845_policy_X1398	attestare	0.011924
elencoburl_84851845_policy_X1398	audizione	0.023245
elencoburl_84851845_policy_X1398	avvenuto	0.014492
elencoburl_84851845_policy_X1398	avvio	0.0141
elencoburl_84851845_policy_X1398	battaglia	0.019306
elencoburl_84851845_policy_X1398	bianco	0.020342
elencoburl_84851845_policy_X1398	casalino	0.019306
elencoburl_84851845_policy_X1398	cattaneo	0.017002
elencoburl_84851845_policy_X1398	cavallasca	0.023245
elencoburl_84851845_policy_X1398	circoscrizione	0.025548
elencoburl_84851845_policy_X1398	città	0.013389
elencoburl_84851845_policy_X1398	commissione	0.012757
elencoburl_84851845_policy_X1398	como	0.014492
elencoburl_84851845_policy_X1398	comunale	0.013064
elencoburl_84851845_policy_X1398	concernere	0.013733
elencoburl_84851845_policy_X1398	conseguito	0.023245
elencoburl_84851845_policy_X1398	consigliere	0.01843
elencoburl_84851845_policy_X1398	consiliare	0.01843
elencoburl_84851845_policy_X1398	consultazione	0.017672
elencoburl_84851845_policy_X1398	consultivo	0.020342
elencoburl_84851845_policy_X1398	correre	0.025548
elencoburl_84851845_policy_X1398	costituzione	0.0141
elencoburl_84851845_policy_X1398	daniela	0.017672
elencoburl_84851845_policy_X1398	delibera	0.01143
elencoburl_84851845_policy_X1398	denominazione	0.013389
elencoburl_84851845_policy_X1398	derivare	0.012188
elencoburl_84851845_policy_X1398	determinazioni	0.014492
elencoburl_84851845_policy_X1398	difforma	0.025548
elencoburl_84851845_policy_X1398	effettuare	0.009795
elencoburl_84851845_policy_X1398	effettuazione	0.020342
elencoburl_84851845_policy_X1398	elettori	0.02161
elencoburl_84851845_policy_X1398	entrambi	0.016404
elencoburl_84851845_policy_X1398	esaminatere	0.025548
elencoburl_84851845_policy_X1398	esito	0.010554
elencoburl_84851845_policy_X1398	espresso	0.012465
elencoburl_84851845_policy_X1398	esprettere	0.023245
elencoburl_84851845_policy_X1398	esprimere	0.013733
elencoburl_84851845_policy_X1398	eugenio	0.017002
elencoburl_84851845_policy_X1398	evidenziare	0.016404
elencoburl_84851845_policy_X1398	favorevole	0.013733
elencoburl_84851845_policy_X1398	favorevolmente	0.023245
elencoburl_84851845_policy_X1398	fermo	0.016404
elencoburl_84851845_policy_X1398	formale	0.012465
elencoburl_84851845_policy_X1398	fudere	0.025548
elencoburl_84851845_policy_X1398	fusione	0.014913
elencoburl_84851845_policy_X1398	giovedì	0.017672
elencoburl_84851845_policy_X1398	incorporante	0.025548
elencoburl_84851845_policy_X1398	incorporazione	0.019306
elencoburl_84851845_policy_X1398	inerente	0.017672
elencoburl_84851845_policy_X1398	interessato	0.012465
elencoburl_84851845_policy_X1398	istituzionali	0.02161
elencoburl_84851845_policy_X1398	località	0.019306
elencoburl_84851845_policy_X1398	luogo	0.015862
elencoburl_84851845_policy_X1398	maggioranza	0.020342
elencoburl_84851845_policy_X1398	mano	0.02161
elencoburl_84851845_policy_X1398	mantenere	0.019306
elencoburl_84851845_policy_X1398	maria	0.011198
elencoburl_84851845_policy_X1398	mario	0.014492
elencoburl_84851845_policy_X1398	maroni	0.017672
elencoburl_84851845_policy_X1398	merito	0.01076
elencoburl_84851845_policy_X1398	metropolitano	0.016404
elencoburl_84851845_policy_X1398	motivazione	0.01076
elencoburl_84851845_policy_X1398	mutare	0.023245
elencoburl_84851845_policy_X1398	negativo	0.017002
elencoburl_84851845_policy_X1398	nuovo	0.009795
elencoburl_84851845_policy_X1398	ogni	0.011671
elencoburl_84851845_policy_X1398	onere	0.015862
elencoburl_84851845_policy_X1398	operazione	0.012757
elencoburl_84851845_policy_X1398	palese	0.02161
elencoburl_84851845_policy_X1398	parere	0.014492
elencoburl_84851845_policy_X1398	pervenere	0.015368
elencoburl_84851845_policy_X1398	positivo	0.012465
elencoburl_84851845_policy_X1398	possibilità	0.012757
elencoburl_84851845_policy_X1398	presentazione	0.01076
elencoburl_84851845_policy_X1398	presidente	0.011198
elencoburl_84851845_policy_X1398	presidenza	0.014492
elencoburl_84851845_policy_X1398	preso	0.010554
elencoburl_84851845_policy_X1398	primo	0.01076
elencoburl_84851845_policy_X1398	proclamazione	0.025548
elencoburl_84851845_policy_X1398	progetto	0.01076
elencoburl_84851845_policy_X1398	proposta	0.012188
elencoburl_84851845_policy_X1398	provincia	0.009975
elencoburl_84851845_policy_X1398	provinciale	0.014913
elencoburl_84851845_policy_X1398	quaglini	0.019306
elencoburl_84851845_policy_X1398	quesito	0.023245
elencoburl_84851845_policy_X1398	raffaele	0.017002
elencoburl_84851845_policy_X1398	referendario	0.020342
elencoburl_84851845_policy_X1398	referendum	0.019306
elencoburl_84851845_policy_X1398	relazione	0.010975
elencoburl_84851845_policy_X1398	requisito	0.01143
elencoburl_84851845_policy_X1398	richiedere	0.013064
elencoburl_84851845_policy_X1398	richiesta	0.011198
elencoburl_84851845_policy_X1398	rispettivamente	0.014492
elencoburl_84851845_policy_X1398	risposta	0.017002
elencoburl_84851845_policy_X1398	risultato	0.011924
elencoburl_84851845_policy_X1398	schede	0.019306
elencoburl_84851845_policy_X1398	sindaco	0.02161
elencoburl_84851845_policy_X1398	sopracitato	0.013733
elencoburl_84851845_policy_X1398	sottolineato	0.025548
elencoburl_84851845_policy_X1398	specifico	0.012465
elencoburl_84851845_policy_X1398	sussistenza	0.01843
elencoburl_84851845_policy_X1398	svolgimento	0.013733
elencoburl_84851845_policy_X1398	svoltisire	0.025548
elencoburl_84851845_policy_X1398	svoltiso	0.025548
elencoburl_84851845_policy_X1398	svolto	0.017672
elencoburl_84851845_policy_X1398	territorio	0.009795
elencoburl_84851845_policy_X1398	trattase	0.023245
elencoburl_84851845_policy_X1398	unione	0.012188
